country,new_cases,tests_done,population,testing_rate,positivity_rate,Week,deaths,weekly_cfr,population_ce,testing_rate_ce,tests_done_ce,new_cases_ce,deaths_ce,positivity_rate_ce
Estonia,127,12311,1324820,929.2583142999999,1.031597758,36,0,0.0,-0.6983174719721577,0.03639866335684456,-0.44393925557910385,-0.35989803060886105,-0.2739601080158339,-0.4546072864892656
Estonia,165,12443,1324820,939.221932,1.326046773,37,0,0.0,-0.6983174719721577,0.044312854778754705,-0.4433826609890259,-0.35642559557033,-0.2739601080158339,-0.4032172797572562
Estonia,220,16384,1324820,1236.696306,1.342773438,38,0,0.0,-0.6983174719721577,0.2805994335932817,-0.4267649391746535,-0.35139970275140336,-0.2739601080158339,-0.40029798513182147
Estonia,290,18574,1324820,1402.0017810000002,1.5613222780000002,39,0,0.0,-0.6983174719721577,0.4119030636231422,-0.41753052893017867,-0.34500311189095134,-0.2739601080158339,-0.3621547895810643
Estonia,412,14256,1324820,1076.0707109999998,2.890011223,40,3,0.007281553398058253,-0.6983174719721577,0.1530130744650906,-0.4357379186268191,-0.33385476781987783,-0.2698750914435027,-0.13025951960267287
Estonia,269,11272,1324820,850.8325659,2.3864442869999998,41,1,0.0037174721189591076,-0.6983174719721577,-0.025895616083860675,-0.4483203296631264,-0.34692208914908695,-0.27259843582505683,-0.21814674935298242
Finland,0,9,5517919,0.16310496800000002,0.0,1,0,0.0,-0.5143516950314799,-0.7015900428771421,-0.4958121847240948,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,0,14,5517919,0.253718839,0.0,2,0,0.0,-0.5143516950314799,-0.7015180674619699,-0.4957911015956827,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,0,12,5517919,0.21747329,0.0,3,0,0.0,-0.5143516950314799,-0.7015468576285153,-0.49579953484704753,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,0,21,5517919,0.38057825799999995,0.0,4,0,0.0,-0.5143516950314799,-0.7014173018810467,-0.49576158521590585,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,1,25,5517919,0.453069355,4.0,5,0,0.0,-0.5143516950314799,-0.70135972154875,-0.4957447187131762,-0.3714118941576747,-0.2739601080158339,0.06346614364155577
Finland,0,41,5517919,0.743033742,0.0,6,0,0.0,-0.5143516950314799,-0.701129400220358,-0.49567725270225765,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,0,32,5517919,0.579928774,0.0,7,0,0.0,-0.5143516950314799,-0.7012589559678267,-0.49571520233339933,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,0,31,5517919,0.561806,0.0,8,0,0.0,-0.5143516950314799,-0.7012733510507022,-0.4957194189590818,-0.37150327402710975,-0.2739601080158339,-0.6346514130703844
Finland,2,83,5517919,1.5041902569999999,2.4096385540000003,9,0,0.0,-0.5143516950314799,-0.7005248067340237,-0.4955001544235965,-0.3713205142882397,-0.2739601080158339,-0.21409866810104125
Finland,16,503,5517919,9.115755414,3.1809145130000003,10,0,0.0,-0.5143516950314799,-0.6944788718651218,-0.4937291716369849,-0.3700411961161493,-0.2739601080158339,-0.0794883460891066
Finland,191,2421,5517919,43.8752363,7.889301941,11,0,0.0,-0.5143516950314799,-0.6668691026285896,-0.48564168357812515,-0.35404971896501924,-0.2739601080158339,0.7422636357330376
Finland,311,7638,5517919,138.4217492,4.0717465310000005,12,1,0.003215434083601286,-0.5143516950314799,-0.591769954518492,-0.46364354739299934,-0.34308413463281573,-0.27259843582505683,0.07598802187262522
Finland,697,10379,5517919,188.0962733,6.715483187,13,8,0.011477761836441894,-0.5143516950314799,-0.5523130319069707,-0.45208577639751735,-0.3078115050308946,-0.26306673048961726,0.537397765591754
Finland,664,12463,5517919,225.8641346,5.327770200000001,14,16,0.024096385542168676,-0.5143516950314799,-0.5223136789686951,-0.44329832847537776,-0.31082704072225054,-0.2521733529634006,0.29520106561628695
Finland,1023,15756,5517919,285.54242999999997,6.492764661,15,24,0.02346041055718475,-0.5143516950314799,-0.474910670568554,-0.42941298010320617,-0.27802166759507513,-0.24127997543718394,0.49852683729035274
Finland,776,16349,5517919,296.28923510000004,4.746467674,16,41,0.05283505154639175,-0.5143516950314799,-0.46637438632961137,-0.42691252107353783,-0.3005924953455273,-0.21813154819397357,0.19374669082588702
Finland,794,23236,5517919,421.10078089999996,3.4171113789999996,17,96,0.12090680100755667,-0.5143516950314799,-0.36723544956313,-0.39787261999878965,-0.29894765769569676,-0.14323957770123405,-0.03826505134037232
Finland,704,21364,5517919,387.1749477,3.295263059,18,34,0.048295454545454544,-0.5143516950314799,-0.39418304492225253,-0.4057661432762586,-0.30717184594484936,-0.22766325352941313,-0.059531164202335944
Finland,701,21123,5517919,382.8073591,3.318657388,19,45,0.06419400855920114,-0.5143516950314799,-0.39765225994768977,-0.40678235006571906,-0.30744598555315444,-0.21268485943086524,-0.055448166251737076
Finland,406,24286,5517919,440.1296938,1.671745038,20,32,0.07881773399014778,-0.5143516950314799,-0.3521206123849177,-0.3934451630322606,-0.334403047036488,-0.2303865979109673,-0.34288277272691703
Finland,282,20367,5517919,369.1065418,1.384592724,21,9,0.031914893617021274,-0.5143516950314799,-0.40853494272553437,-0.40997011908162,-0.3457341508464316,-0.26170505829884017,-0.392999290690382
Finland,258,17342,5517919,314.28514989999996,1.48771768,22,10,0.03875968992248062,-0.5143516950314799,-0.4520800688610092,-0.42272541177090606,-0.3479272677128723,-0.26034338610806307,-0.3750009551106954
Finland,138,16550,5517919,299.9319127,0.833836858,23,6,0.043478260869565216,-0.5143516950314799,-0.46348097465096944,-0.4260649793113737,-0.35889285204507576,-0.2657900748711714,-0.4891223755695541
Finland,123,15596,5517919,282.6427862,0.78866376,24,3,0.024390243902439025,-0.5143516950314799,-0.4772138837968732,-0.43008764021239154,-0.3602635500866012,-0.2698750914435027,-0.49700640877077146
Finland,55,12552,5517919,227.47706159999998,0.43817718299999997,25,1,0.01818181818181818,-0.5143516950314799,-0.521032516502218,-0.4429230487896434,-0.3664773812081832,-0.27259843582505683,-0.5581766169696643
Finland,49,13959,5517919,252.9758048,0.35102801100000003,26,2,0.04081632653061224,-0.5143516950314799,-0.5007786347517241,-0.43699025645449446,-0.36702566042479334,-0.27123676363427973,-0.5733867087261915
Finland,79,18272,5517919,331.13932989999995,0.432355517,27,0,0.0,-0.5143516950314799,-0.4386926416437517,-0.41880394988626607,-0.36428426434174244,-0.2739601080158339,-0.5591926687806426
Finland,20,26036,5517919,471.84454860000005,0.076816715,28,0,0.0,-0.5143516950314799,-0.32692921711437417,-0.3860660680880455,-0.36967567663840917,-0.2739601080158339,-0.621244638722775
Finland,28,30176,5517919,546.8728338,0.092788971,29,0,0.0,-0.5143516950314799,-0.26733357334228713,-0.3686092377628738,-0.36894463768292896,-0.2739601080158339,-0.6184570106393007
Finland,70,30027,5517919,544.1725404,0.233123522,30,1,0.014285714285714285,-0.5143516950314799,-0.2694784407495262,-0.3692375149895527,-0.36510668316665773,-0.27259843582505683,-0.5939645071727039
Finland,55,34558,5517919,626.2868302,0.159152729,31,0,0.0,-0.5143516950314799,-0.20425431960009693,-0.35013198402255924,-0.3664773812081832,-0.2739601080158339,-0.606874584492005
Finland,125,48729,5517919,883.1046632000001,0.256520758,32,2,0.016,-0.5143516950314799,-0.0002615980686262901,-0.2903781814771466,-0.3600807903477311,-0.27123676363427973,-0.5898810018651707
Finland,152,72496,5517919,1313.8286369999998,0.20966674,33,2,0.013157894736842105,-0.5143516950314799,0.341866339925118,-0.19016163888334087,-0.35761353387298533,-0.27123676363427973,-0.598058405007245
Finland,151,86308,5517919,1564.140394,0.17495481300000001,34,1,0.006622516556291391,-0.5143516950314799,0.5406912265978211,-0.13192160495791297,-0.35770491374242036,-0.27259843582505683,-0.6041166564237459
Finland,178,95798,5517919,1736.1255210000002,0.185807637,35,1,0.0056179775280898875,-0.5143516950314799,0.6773005644690959,-0.09190582723185514,-0.3552376572676746,-0.27259843582505683,-0.6022225196801697
Finland,176,102336,5517919,1854.612219,0.171982489,36,0,0.0,-0.5143516950314799,0.7714156175709475,-0.06433752852026756,-0.35542041700654464,-0.2739601080158339,-0.604635414315905
Finland,287,79571,5517919,1442.047265,0.360684169,37,2,0.006968641114982578,-0.5143516950314799,0.4437115528186916,-0.16032901218029988,-0.3452772514992564,-0.27123676363427973,-0.5717014253686453
Finland,410,97617,5517919,1769.090847,0.42000881,38,2,0.004878048780487805,-0.5143516950314799,0.703485220294426,-0.08423578511555385,-0.3340375275587479,-0.27123676363427973,-0.5613475320117121
Finland,655,91155,5517919,1651.981481,0.718556305,39,4,0.0061068702290076335,-0.5143516950314799,0.6104641944252254,-0.11148362027527838,-0.3116494595471658,-0.2685134192527256,-0.5092422200687445
Finland,667,80319,5517919,1455.6031,0.830438626,40,2,0.0029985007496251873,-0.5143516950314799,0.4544790748477463,-0.1571749761698582,-0.31055290111394546,-0.27123676363427973,-0.4897154669247993
Finland,1336,89952,5517919,1630.179783,1.485236571,41,1,0.0007485029940119761,-0.5143516950314799,0.5931469090285091,-0.11655622097121596,-0.24941976846191108,-0.27259843582505683,-0.37543398154894936
France,88,3318,67012883,4.951286755,2.652200121,9,1,0.011363636363636364,2.1836453783023484,-0.6977867468890573,-0.4818593703410046,-0.3634618455168272,-0.27259843582505683,-0.1717645459744764
France,616,11101,67012883,16.56547145,5.549049635,10,8,0.012987012987012988,2.1836453783023484,-0.6885614952130874,-0.4490413726548183,-0.3152132744551319,-0.26306673048961726,0.3338208302444865
France,3783,29623,67012883,44.20493295,12.7704824,11,81,0.02141157811260904,2.1836453783023484,-0.6666072216052679,-0.3709410317652458,-0.025813227954395272,-0.16366466056289028,1.5941730797098241
France,9960,73235,67012883,109.2849564,13.60005462,12,471,0.047289156626506026,2.1836453783023484,-0.6149135718854782,-0.1870455525040409,0.5386402255457785,0.3673874938401716,1.738957812545449
France,23116,122870,67012883,183.352804,18.81338,13,1752,0.0757916594566534,2.1836453783023484,-0.5560808123632756,0.02224666324231111,1.7408337878330191,2.111689570225613,2.6488363067029357
France,31030,127029,67012883,189.5590733,24.42749293,14,5246,0.1690621978730261,2.1836453783023484,-0.5511511166709043,0.03978360945544857,2.464014074541838,6.869372204800737,3.628664007152064
France,25185,140316,67012883,209.3866041,17.94877277,15,6272,0.24903712527297994,2.1836453783023484,-0.5354019300903095,0.09580991489761195,1.929898737694094,8.266447872538023,2.4979369349721665
France,18031,145101,67012883,216.52702209999998,12.426516699999999,16,5491,0.30453108535300316,2.1836453783023484,-0.5297302316584787,0.11598646878793721,1.276167151755897,7.202981891541122,1.5341409561906458
France,12293,152395,67012883,227.4114964,8.066537616,17,3291,0.2677133327910193,2.1836453783023484,-0.5210845955320482,0.1467425365154257,0.751829460937701,4.207303071831542,0.7731964698313352
France,6865,121301,67012883,181.01146310000001,5.65947519,18,2146,0.3126001456664239,2.1836453783023484,-0.5579405605616179,0.01563077754661198,0.25581952964436394,2.6481884133917837,0.3530933349082765
France,7875,120408,67012883,179.67888349999998,6.540263105,19,1550,0.19682539682539682,2.1836453783023484,-0.5589990405592329,0.011865330812221077,0.34811319777374317,1.8366317876886429,0.5068167117085776
France,3437,152872,67012883,228.1232998,2.248286148,20,1333,0.3878382310154204,2.1836453783023484,-0.520519203670178,0.14875386696593462,-0.05743066277891529,1.541148922290016,-0.24225940496261952
France,2515,237366,67012883,354.20950330000005,1.059545175,21,689,0.2739562624254473,2.1836453783023484,-0.4203677947937709,0.5050334373753689,-0.14168290239801196,0.6642320314295754,-0.4497296408711532
France,6690,260220,67012883,388.3133934,2.570901545,22,439,0.0656203288490284,2.1836453783023484,-0.3932787672327091,0.6014002007211354,0.23982805249323386,0.323813983735305,-0.1859535367847964
France,2904,206163,67012883,307.6468147,1.4085941709999998,23,371,0.12775482093663912,2.1836453783023484,-0.45735295839546053,0.37346206620717254,-0.10613613318778571,0.23122027476246343,-0.38881033280608424
France,3179,221750,67012883,330.9065214,1.4335963919999999,24,256,0.08052846807172066,2.1836453783023484,-0.4388775635354907,0.43918661071887577,-0.08100666909315275,0.07462797282309902,-0.3844467104468613
France,3280,219832,67012883,328.0443851,1.492048473,25,235,0.07164634146341463,2.1836453783023484,-0.44115098421820087,0.43109912266001604,-0.07177730228021482,0.04603285681678031,-0.3742451044537491
France,2843,243813,67012883,363.8300415,1.166057593,26,145,0.05100246218782976,2.1836453783023484,-0.41272611451366564,0.5322180231498572,-0.11171030522332247,-0.07651764035315706,-0.4311400936177429
France,4024,307008,67012883,458.13280410000004,1.31071503,27,115,0.028578528827037774,2.1836453783023484,-0.3378205794657541,0.7986876831496701,-0.0037906794205532965,-0.1173678060764695,-0.4058931194980801
France,3792,350357,67012883,522.8203656999999,1.0823246000000002,28,111,0.029272151898734177,2.1836453783023484,-0.2864386657338575,0.9814741898564016,-0.02499080912948001,-0.12281449483957783,-0.4457539617400774
France,3922,362899,67012883,541.53617,1.080741474,29,148,0.03773584905660377,2.1836453783023484,-0.27157253354120947,1.0343591091651705,-0.013111426102926248,-0.07243262378082581,-0.4460302637538492
France,5854,460953,67012883,687.8572886,1.2699776329999999,30,40,0.006832934745473181,2.1836453783023484,-0.15534834905966266,1.4478161238280656,0.16343448164554966,-0.21949322038475064,-0.41300299251319117
France,7391,531325,67012883,792.8699322000001,1.391050675,31,73,0.00987687728318225,2.1836453783023484,-0.07193585891853448,1.7445485063505253,0.30388534096718917,-0.17455803808910694,-0.3918721884470106
France,10002,542355,67012883,809.3294539,1.84417955,32,59,0.005898820235952809,2.1836453783023484,-0.05886191234921945,1.7910578876274923,0.5424781800620497,-0.19362144875998608,-0.3127878826743531
France,17600,551668,67012883,823.2267816000001,3.1903246160000003,33,85,0.004829545454545454,2.1836453783023484,-0.04782313958791468,1.8303273226077639,1.2367824280293995,-0.15821797179978195,-0.07784600656041467
France,22481,736339,67012883,1098.8021509999999,3.053077455,34,103,0.004581646723900182,2.1836453783023484,0.17106886231970322,2.609015804003847,1.6828075707417758,-0.13370787236579448,-0.1017996697361573
France,34528,898861,67012883,1341.325667,3.84130583,35,90,0.0026065801668211305,2.1836453783023484,0.3637074789075988,3.294310243160261,2.7836608578255695,-0.15140961084589655,0.03576934708534846
France,45176,971519,67012883,1449.749595,4.650037724,36,96,0.0021250221356472463,2.1836453783023484,0.44982958302118736,3.600681831992707,3.7566737075697576,-0.14323957770123405,0.17691683055392335
France,56205,1150502,67012883,1716.837045,4.885258783,37,212,0.003771906414020105,2.1836453783023484,0.6619795539790085,4.355386146507249,4.764502287568692,0.014714396428907428,0.21796981830299225
France,68283,1164449,67012883,1737.649461,5.86397515,38,364,0.005330755825022334,2.1836453783023484,0.6785110437587122,4.414195424899803,5.868188350604971,0.22168856942702386,0.38878458801399884
France,85252,946404,67012883,1412.271727,9.007992358,39,426,0.0049969502181767,2.1836453783023484,0.4200605743771607,3.4947812779790146,7.418813355047978,0.3061122452552029,0.9375079908913126
France,79179,866342,67012883,1292.7991769999999,9.139462245,40,498,0.006289546470655098,2.1836453783023484,0.32516245013823863,3.157189792594015,6.863863407969047,0.40415264299115283,0.9604533499647215
France,112248,994786,67012883,1484.469785,11.28363286,41,486,0.0043296985246953175,2.1836453783023484,0.4774081431525228,3.698790061745308,9.885704310316019,0.38781257670182784,1.334674137694056
Germany,2948,127457,83019213,153.5271119,2.312936912,11,8,0.0027137042062415195,2.8858985171905256,-0.5797716286588818,0.041588325247519466,-0.10211541893264443,-0.26306673048961726,-0.23097594661180945
Germany,17668,348619,83019213,419.9256864,5.067996868,12,59,0.003339370613538601,2.8858985171905256,-0.36816883772512593,0.9741456944203754,1.2429962591509816,-0.19362144875998608,0.24986298465759688
Germany,31084,361515,83019213,435.45944000000003,8.5982601,13,322,0.01035902715223266,2.8858985171905256,-0.3558302371090882,1.028523299220717,2.4689485874913295,0.16449833741438644,0.865997670176056
Germany,39167,408348,83019213,491.8716828,9.591573854,14,953,0.024331707815252637,2.8858985171905256,-0.311021483752517,1.2260005298049599,3.2075720721346688,1.0237134897947249,1.0393601129237675
Germany,28765,380197,83019213,457.96266460000004,7.565814565,15,1331,0.04627151051625239,2.8858985171905256,-0.33795572280544967,1.1072983002194747,2.2570386702714975,1.538425577908462,0.6858055815929682
Germany,19418,331902,83019213,399.7893837,5.850522142000001,16,1621,0.08347924606035637,2.8858985171905256,-0.3841632846113533,0.9036563628875504,1.4029110306622823,1.9333105132338155,0.38643664274515244
Germany,14278,363890,83019213,438.32022350000005,3.92371321,17,1346,0.09427090628939627,2.8858985171905256,-0.3535578909676217,1.0385377852164375,0.9332185017662334,1.558850660770118,0.05015185678050653
Germany,8321,326788,83019213,393.6293638,2.54629913,18,1009,0.12125946400672996,2.8858985171905256,-0.38905624398808397,0.8820925391477127,0.38886861954176605,1.0999671324782416,-0.19024738124704968
Germany,6722,403875,83019213,486.4837733,1.664376354,19,746,0.11097887533472181,2.8858985171905256,-0.3153011488732419,1.2071395631275461,0.2427522083151548,0.7418473463038691,-0.3441688246444826
Germany,5137,432666,83019213,521.1636973999999,1.187289965,20,519,0.10103173058205178,2.8858985171905256,-0.2877545723095193,1.328540433149773,0.09791511526063391,0.43274775899747153,-0.42743442070178317
Germany,3926,353467,83019213,425.7652984,1.110711891,21,333,0.0848191543555782,2.8858985171905256,-0.36353038123379716,0.9945878957286923,-0.012745906625186133,0.17947673151293433,-0.4407995451814298
Germany,3201,405269,83019213,488.16290269999996,0.789845757,22,253,0.07903780068728522,2.8858985171905256,-0.31396740124322625,1.2130175393288238,-0.07899631196558211,0.07054295625076779,-0.4968001155563512
Germany,2497,340986,83019213,410.7314291,0.7322881290000001,23,168,0.06728073688426112,2.8858985171905256,-0.3754719192408382,0.9419601905865503,-0.1433277400478425,-0.04519917996528417,-0.5068456132137249
Germany,2290,327196,83019213,394.1208163,0.699886307,24,119,0.051965065502183404,2.8858985171905256,-0.3886658788338914,0.8838129224261354,-0.16224337302089348,-0.11192111731336118,-0.5125006834156387
Germany,3553,388187,83019213,467.58694280000003,0.915280522,25,95,0.026737967914438502,2.8858985171905256,-0.3303110718096055,1.1409891394219198,-0.046830597924451926,-0.14460124989201115,-0.4749080626392171
Germany,3677,467413,83019213,563.0178642999999,0.7866704609999999,26,75,0.020397062822953494,2.8858985171905256,-0.2545094299701889,1.4750555257364253,-0.03549949411450834,-0.17183469370755278,-0.49735429802769054
Germany,2836,507663,83019213,611.5006172999999,0.558638309,27,55,0.019393511988716503,2.8858985171905256,-0.21599914189448474,1.6447747094533725,-0.11234996430936768,-0.1990681375230944,-0.5371526102291919
Germany,2469,510551,83019213,614.9793301,0.483595175,28,51,0.020656136087484813,2.8858985171905256,-0.21323596893562574,1.6569523244241684,-0.1458863763920233,-0.20451482628620274,-0.5502498425682136
Germany,2770,538701,83019213,648.8871437999999,0.514199899,29,21,0.007581227436823105,2.8858985171905256,-0.18630268662790894,1.7756503373839712,-0.11838103569207958,-0.2453649920095152,-0.5449084187825328
Germany,3695,574883,83019213,692.4698262,0.642739479,30,34,0.009201623815967524,2.8858985171905256,-0.15168456883381573,1.92821628782488,-0.03385465646467782,-0.22766325352941313,-0.5224744843999382
Germany,4624,586620,83019213,706.6075175,0.788244519,31,23,0.004974048442906574,2.8858985171905256,-0.14045487309668683,1.97770682345931,0.05103724224046407,-0.24264164762796103,-0.4970795786464198
Germany,6732,736171,83019213,886.7477460000001,0.91446145,32,55,0.008169934640522876,2.8858985171905256,0.0026321354640310413,2.608307410889202,0.24366600700950508,-0.1990681375230944,-0.4750510147750699
Germany,7608,891988,83019213,1074.435625,0.852926273,33,35,0.004600420609884332,2.8858985171905256,0.15171431090501508,3.265329374845067,0.3237147726345904,-0.22630158133863604,-0.4857907116298391
Germany,8631,1094506,83019213,1318.376747,0.788574937,34,38,0.004402734329741629,2.8858985171905256,0.34547894472707713,4.1192719747950965,0.41719637906662504,-0.2222165647663048,-0.4970219109947064
Germany,8907,1121214,83019213,1350.547614,0.7944067770000001,35,26,0.0029190524306725047,2.8858985171905256,0.37103255460181267,4.231889613520866,0.44241722303069303,-0.2385566310556298,-0.4960040835217226
Germany,8214,1099560,83019213,1324.464495,0.747026083,36,30,0.003652300949598247,2.8858985171905256,0.3503144978816657,4.14058280099399,0.37909097351221793,-0.23310994229252147,-0.5042734071043716
Germany,9443,1162133,83019213,1399.836204,0.812557599,37,24,0.0025415651805570263,2.8858985171905256,0.41018292627615355,4.404429719819344,0.4913968330478685,-0.24127997543718394,-0.4928362316449843
Germany,11987,1149171,83019213,1384.222951,1.043099765,38,37,0.003086677233669809,2.8858985171905256,0.3977811785695237,4.349773817723964,0.7238672208905822,-0.2235782369570819,-0.4525998482332347
Germany,12725,1168390,83019213,1407.373014,1.089105521,39,71,0.005579567779960708,2.8858985171905256,0.41616948244947666,4.430813146714175,0.7913055645336335,-0.1772813824706611,-0.4445704917398833
Germany,15097,1095858,83019213,1320.0052859999998,1.377641994,40,72,0.004769159435649466,2.8858985171905256,0.34677250794599157,4.124972852717713,1.0080586148335222,-0.175919710279884,-0.3942123973516231
Greece,162,3130,10724599,29.185240399999998,5.17571885,11,3,0.018518518518518517,-0.2859166088383117,-0.678537498891894,-0.4826520959692974,-0.35669973517863507,-0.2698750914435027,0.2686636363770988
Greece,302,4606,10724599,42.94799274,6.556665219,12,10,0.033112582781456956,-0.2859166088383117,-0.6676056205530552,-0.47642835646206233,-0.343906553457731,-0.26034338610806307,0.5096793626462252
Greece,531,7145,10724599,66.62253759,7.431770469,13,19,0.035781544256120526,-0.2859166088383117,-0.6488007160082436,-0.4657223438544268,-0.3229805633571094,-0.24808833639106936,0.662410947395173
Greece,612,2120,10724599,19.76763886,28.86792453,14,36,0.058823529411764705,-0.2859166088383117,-0.6860179847522492,-0.48691088790853015,-0.315578793932872,-0.22493990914785897,4.403649821986687
Greece,408,3131,10724599,29.19456476,13.03098052,15,25,0.061274509803921566,-0.2859166088383117,-0.6785300924686299,-0.482647879343615,-0.33422028729761794,-0.23991830324640687,1.6396376574754374
Greece,126,1156,10724599,10.7789578,10.89965398,16,12,0.09523809523809523,-0.2859166088383117,-0.6931577752060055,-0.49097571506637205,-0.3599894104782961,-0.25762004172650893,1.2676585383104093
Greece,299,2567,10724599,23.93562687,11.64783794,17,25,0.08361204013377926,-0.2859166088383117,-0.6827073142760661,-0.4850260562284935,-0.3441806930660361,-0.23991830324640687,1.3982386278419754
Greece,114,7202,10724599,67.15402599,1.5828936409999999,18,13,0.11403508771929824,-0.2859166088383117,-0.6483785499775132,-0.46548199619052955,-0.36108596891151645,-0.25625836953573183,-0.3583899527729377
Greece,90,7912,10724599,73.77432014,1.137512639,19,8,0.08888888888888889,-0.2859166088383117,-0.643119990611827,-0.4624881919560194,-0.36327908577795714,-0.26306673048961726,-0.4361220270034766
Greece,109,29648,10724599,276.44856469999996,0.367647059,20,11,0.10091743119266056,-0.2859166088383117,-0.4821340098130199,-0.37083561612318555,-0.3615428682586916,-0.258981713917286,-0.5704861964300318
Greece,57,25438,10724599,237.19301769999996,0.22407422,21,9,0.15789473684210525,-0.2859166088383117,-0.5133150449233682,-0.38858761024612587,-0.3662946214693131,-0.26170505829884017,-0.595543876323251
Greece,39,26555,10724599,247.60832549999998,0.146864997,22,4,0.10256410256410256,-0.2859166088383117,-0.5050420719802862,-0.3838776393588754,-0.3679394591191436,-0.2685134192527256,-0.6090191548523478
Greece,65,49001,10724599,456.9028642,0.132650354,23,5,0.07692307692307693,-0.2859166088383117,-0.338797531823736,-0.2892312592915315,-0.36556358251383286,-0.2671517470619485,-0.611500027812521
Greece,132,25052,10724599,233.59381549999998,0.52690404,24,3,0.022727272727272728,-0.2859166088383117,-0.5161739236995943,-0.3902152277595356,-0.3594411312616859,-0.2698750914435027,-0.5426911728137718
Greece,144,32223,10724599,300.45878639999995,0.446885765,25,7,0.04861111111111111,-0.2859166088383117,-0.4630624741180787,-0.35997780499098336,-0.3583445728284656,-0.26442840268039436,-0.5566567134725979
Greece,110,25790,10724599,240.47519169999998,0.42652190799999995,26,1,0.00909090909090909,-0.2859166088383117,-0.5107079845063456,-0.38710335800591805,-0.36145148838925656,-0.27259843582505683,-0.5602108049961158
Greece,145,32017,10724599,298.5379686,0.452884405,27,1,0.006896551724137931,-0.2859166088383117,-0.4645881970245097,-0.3608464298815595,-0.3582531929590306,-0.27259843582505683,-0.5556097744974993
Greece,261,36778,10724599,342.9312369,0.7096633859999999,28,1,0.0038314176245210726,-0.2859166088383117,-0.42932622353766947,-0.34077107500761206,-0.3476531281045672,-0.27259843582505683,-0.5107942957898238
Greece,211,36834,10724599,343.45340089999996,0.572840311,29,1,0.004739336492890996,-0.2859166088383117,-0.4289114639619754,-0.3405349439693972,-0.35222212157631866,-0.27259843582505683,-0.5346739434950275
Greece,183,36919,10724599,344.2459713,0.495679731,30,7,0.03825136612021858,-0.2859166088383117,-0.42828191814339794,-0.3401765307863925,-0.35478075792049946,-0.26442840268039436,-0.5481407323910464
Greece,421,97754,10724599,911.4932875,0.43067291399999996,31,5,0.011876484560570071,-0.2859166088383117,0.022287742309506274,-0.08365810739706388,-0.3330323489949626,-0.2671517470619485,-0.5594863324544616
Greece,834,105559,10724599,984.2699014000001,0.790079482,32,5,0.005995203836930456,-0.2859166088383117,0.08009486325544962,-0.05074734394586457,-0.29529246291829564,-0.2671517470619485,-0.49675932367486564
Greece,1437,68313,10724599,636.974865,2.1035527640000002,33,15,0.010438413361169102,-0.2859166088383117,-0.1957647171406172,-0.20779978411285616,-0.24019040164897315,-0.2535350251541777,-0.26751963406580226
Greece,1523,129069,10724599,1203.485557,1.179988998,34,14,0.009192383453709783,-0.2859166088383117,0.25421983606506576,0.048385525847562165,-0.23233173287756068,-0.2548966973449548,-0.42870865401270175
Greece,1596,92502,10724599,862.5217596000001,1.7253681,35,20,0.012531328320802004,-0.2859166088383117,-0.01661078407855538,-0.10580382548107396,-0.22566100240880357,-0.24672666420029227,-0.33352397247020377
Greece,1409,86736,10724599,808.7575116,1.624469655,36,20,0.014194464158977998,-0.2859166088383117,-0.05931621127765856,-0.13011688916584208,-0.24274903799315398,-0.24672666420029227,-0.35113371644506236
Greece,1650,98264,10724599,916.2487100999999,1.679150045,37,22,0.013333333333333334,-0.2859166088383117,0.026065017379833095,-0.08150762829903548,-0.220726489459312,-0.2440033198187381,-0.3415903813783483
Greece,1942,76331,10724599,711.7375671,2.544182573,38,29,0.014933058702368692,-0.2859166088383117,-0.13638002842071204,-0.1739908793913038,-0.19404356758428354,-0.23447161448329853,-0.19061678264742007
Greece,2250,75215,10724599,701.3315836,2.991424583,39,45,0.02,-0.2859166088383117,-0.14464559498818855,-0.17869663365287183,-0.16589856779829462,-0.21268485943086524,-0.11255990782738576
Greece,2385,70611,10724599,658.4022396,3.3776607039999997,40,29,0.012159329140461216,-0.2859166088383117,-0.17874476019733004,-0.19810997829468113,-0.15356228542456574,-0.23447161448329853,-0.04515035355078151
Greece,2465,73761,10724599,687.7739671,3.341874432,41,31,0.01257606490872211,-0.2859166088383117,-0.15541453207876424,-0.18482760739509396,-0.14625189586976342,-0.23174827010174437,-0.051396109743898695
Hungary,7,318,9772756,3.253943923,2.201257862,10,0,0.0,-0.3276772581863346,-0.6991349616124157,-0.4945092473882305,-0.37086361494106457,-0.2739601080158339,-0.25046722299228713
Hungary,24,1232,9772756,12.60647457,1.948051948,11,0,0.0,-0.3276772581863346,-0.6917061621493814,-0.490655251514509,-0.36931015716066906,-0.2739601080158339,-0.29465909649896055
Hungary,100,4534,9772756,46.39428223,2.205558006,12,4,0.04,-0.3276772581863346,-0.6648682017218231,-0.47673195351119574,-0.3623652870836069,-0.2685134192527256,-0.24971672148658974
